id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
93408;0;10/12/2017;domingo;21:50:00;MG;365;621;UBERLANDIA;Defeito Mecânico no Veículo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Sim;167520;Semireboque;SR/LIBRELATO SRCT 2E;2013;NA;NA;0;NA;0;0;0;0;-18,89374602;-48,27165985;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
93727;0;12/12/2017;terça-feira;05:10:00;MG;365;471;PATROCINIO;Sinalização da via insuficiente ou inadequada;Tombamento;Sem Vítimas;Amanhecer;Crescente;Garoa/Chuvisco;Simples;"Rotatória;Em Obras;Reta";Não;167064;Semireboque;SR/NOMA SR2E18RT2 CG;2009;NA;NA;0;NA;0;0;0;0;-18,92003412;-46,98139608;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
93727;0;12/12/2017;terça-feira;05:10:00;MG;365;471;PATROCINIO;Sinalização da via insuficiente ou inadequada;Tombamento;Sem Vítimas;Amanhecer;Crescente;Garoa/Chuvisco;Simples;"Rotatória;Em Obras;Reta";Não;167061;Semireboque;SR/NOMA SR2E18RT1 CG;2009;NA;NA;0;NA;0;0;0;0;-18,92003412;-46,98139608;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
95190;0;17/12/2017;domingo;05:05:00;MG;365;462;PATROCINIO;Condutor Dormindo;Colisão frontal;Com Vítimas Fatais;Amanhecer;Decrescente;Nublado;Simples;Reta;Não;171322;Semireboque;SR/FACCHINI SRF CF;2016;NA;NA;0;NA;0;0;0;0;-18,9436;-46,9923;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
96059;0;20/12/2017;quarta-feira;00:30:00;MG;365;554;ROMARIA;Falta de Atenção à Condução;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;173798;Semireboque;SR/FACCHINI SRF CAED;2012;NA;NA;0;NA;0;0;0;0;-18,882961;-47,58595;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
96683;0;22/12/2017;sexta-feira;00:40:00;MG;365;638;UBERLANDIA;Condutor Dormindo;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Não;174154;Semireboque;SR/GUERRA AG GR;2005;NA;NA;0;NA;0;0;0;0;-18,8954;-48,399;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
96683;0;22/12/2017;sexta-feira;00:40:00;MG;365;638;UBERLANDIA;Condutor Dormindo;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Não;174173;Semireboque;SR/GUERRA AG GR;2005;NA;NA;0;NA;0;0;0;0;-18,8954;-48,399;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
98213;0;25/12/2017;segunda-feira;22:50:00;MG;365;428;PATOS DE MINAS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Ponte;Não;177894;Reboque;R/JARDINOX TQ AP 2E;2013;NA;NA;0;NA;0;0;0;0;-18,579351;-46,51844;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
100025;0;01/12/2017;sexta-feira;04:45:00;MG;365;612,3;UBERLANDIA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Simples;Reta;Sim;177693;Semireboque;REB/RANDON SR GR TR;1995;NA;NA;0;NA;0;0;0;0;-18,92341884;-48,20124865;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
131727;0;07/01/2017;sábado;04:15:00;MG;365;612;UBERLANDIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Sim;232872;Semireboque;REB/FNV - FRUEHAUF;1982;NA;NA;0;NA;0;0;0;0;-18,91829624;-48,20966005;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
49728;0;27/06/2017;terça-feira;23:45:00;MG;365;634;UBERLANDIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;88107;Caminhão-trator;Não Informado/Não Informado;0;NA;NA;0;NA;0;0;0;0;-18,8979785;-48,38314801;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
104;520;01/01/2017;domingo;08:35:00;MG;365;619;UBERLANDIA;Falta de Atenção à Condução;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;423;Automóvel;FIAT/UNO MILLE ECONOMY;2009;Condutor;Lesões Leves;23;Masculino;0;1;0;0;-18,88613615;-48,26730966;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
104;3281;01/01/2017;domingo;08:35:00;MG;365;619;UBERLANDIA;Falta de Atenção à Condução;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;0;NA;NA/NA;0;Testemunha;Não Informado;0;Não Informado;0;0;0;0;-18,88613615;-48,26730966;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
359;731;01/01/2017;domingo;23:30:00;MG;365;628,9;UBERLANDIA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Sim;635;Camioneta;FORD/ECOSPORT XLS 1.6L;2004;Condutor;Ileso;37;Masculino;1;0;0;0;-18,90672565;-48,33441496;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
359;735;01/01/2017;domingo;23:30:00;MG;365;628,9;UBERLANDIA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Sim;635;Camioneta;FORD/ECOSPORT XLS 1.6L;2004;Passageiro;Não Informado;0;Não Informado;0;0;0;0;-18,90672565;-48,33441496;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
359;732;01/01/2017;domingo;23:30:00;MG;365;628,9;UBERLANDIA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Sim;635;Camioneta;FORD/ECOSPORT XLS 1.6L;2004;Passageiro;Não Informado;0;Não Informado;0;0;0;0;-18,90672565;-48,33441496;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
359;733;01/01/2017;domingo;23:30:00;MG;365;628,9;UBERLANDIA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Sim;635;Camioneta;FORD/ECOSPORT XLS 1.6L;2004;Passageiro;Não Informado;0;Não Informado;0;0;0;0;-18,90672565;-48,33441496;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
442;870;02/01/2017;segunda-feira;11:20:00;MG;365;629;UBERLANDIA;Não guardar distância de segurança;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;767;Automóvel;CHEVROLET/ONIX 1.0MT LT;2014;Condutor;Ileso;58;Feminino;1;0;0;0;-18,90687654;-48,28714371;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
442;871;02/01/2017;segunda-feira;11:20:00;MG;365;629;UBERLANDIA;Não guardar distância de segurança;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;768;Automóvel;FIAT/UNO MILLE FIRE;2003;Condutor;Ileso;50;Feminino;1;0;0;0;-18,90687654;-48,28714371;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
442;872;02/01/2017;segunda-feira;11:20:00;MG;365;629;UBERLANDIA;Não guardar distância de segurança;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;769;Automóvel;GM/MONZA SL;1988;Condutor;Ileso;29;Masculino;1;0;0;0;-18,90687654;-48,28714371;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
500;986;02/01/2017;segunda-feira;15:25:00;MG;365;448,3;GUIMARANIA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;638;Automóvel;FIAT/UNO S 1.5;1992;Condutor;Ileso;42;Masculino;1;0;0;0;-18,82204587;-46,7873568;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
500;2614;02/01/2017;segunda-feira;15:25:00;MG;365;448,3;GUIMARANIA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;836;Bicicleta;Não Informado/Não Informado;0;Condutor;Lesões Leves;0;Masculino;0;1;0;0;-18,82204587;-46,7873568;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
578;815;02/01/2017;segunda-feira;15:00:00;MG;365;583,4;INDIANOPOLIS;Falta de Atenção à Condução;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;711;Automóvel;GM/ASTRA SEDAN ADVANTAGE;2006;Condutor;Ileso;41;Masculino;1;0;0;0;-18,87729555;-47,9456234;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
622;1059;02/01/2017;segunda-feira;21:15:00;MG;365;524,7;MONTE CARMELO;Ingestão de Álcool;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;899;Automóvel;GM/CELTA 2P LIFE;2010;Condutor;Lesões Leves;57;Masculino;0;1;0;0;-18,91653262;-47,40847886;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
622;1633;02/01/2017;segunda-feira;21:15:00;MG;365;524,7;MONTE CARMELO;Ingestão de Álcool;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;900;Automóvel;VW/FOX 1.6 ROUTE;2007;Passageiro;Ileso;13;Masculino;1;0;0;0;-18,91653262;-47,40847886;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
622;1620;02/01/2017;segunda-feira;21:15:00;MG;365;524,7;MONTE CARMELO;Ingestão de Álcool;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;900;Automóvel;VW/FOX 1.6 ROUTE;2007;Condutor;Ileso;45;Masculino;1;0;0;0;-18,91653262;-47,40847886;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
622;1632;02/01/2017;segunda-feira;21:15:00;MG;365;524,7;MONTE CARMELO;Ingestão de Álcool;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;900;Automóvel;VW/FOX 1.6 ROUTE;2007;Passageiro;Ileso;1;Masculino;1;0;0;0;-18,91653262;-47,40847886;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
622;1630;02/01/2017;segunda-feira;21:15:00;MG;365;524,7;MONTE CARMELO;Ingestão de Álcool;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;900;Automóvel;VW/FOX 1.6 ROUTE;2007;Passageiro;Lesões Leves;12;Feminino;0;1;0;0;-18,91653262;-47,40847886;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
622;1627;02/01/2017;segunda-feira;21:15:00;MG;365;524,7;MONTE CARMELO;Ingestão de Álcool;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;900;Automóvel;VW/FOX 1.6 ROUTE;2007;Passageiro;Lesões Leves;33;Feminino;0;1;0;0;-18,91653262;-47,40847886;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
933;2062;04/01/2017;quarta-feira;08:30:00;MG;365;713;MONTE ALEGRE DE MINAS;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Chuva;Simples;"Aclive;Reta";Não;1735;Automóvel;I/BMW M5 FV91;2012;Condutor;Ileso;39;Feminino;1;0;0;0;-18,8732023;-49,05593605;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
1067;3492;04/01/2017;quarta-feira;17:40:00;MG;365;614,5;UBERLANDIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2708;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;0;Não Informado;0;0;0;0;-18,9476067;-48,2396511;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
1067;3463;04/01/2017;quarta-feira;17:40:00;MG;365;614,5;UBERLANDIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2707;Motocicleta;HONDA/CG 125 FAN;2007;Passageiro;Lesões Leves;22;Masculino;0;1;0;0;-18,9476067;-48,2396511;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
1067;3455;04/01/2017;quarta-feira;17:40:00;MG;365;614,5;UBERLANDIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2707;Motocicleta;HONDA/CG 125 FAN;2007;Condutor;Lesões Graves;20;Masculino;0;0;1;0;-18,9476067;-48,2396511;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
1215;2086;05/01/2017;quinta-feira;08:10:00;MG;365;625;UBERLANDIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Interseção de Vias;Sim;1752;Automóvel;VW/NOVO GOL 1.0;2013;Condutor;Ileso;45;Feminino;1;0;0;0;-18,91009778;-48,3030358;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
1215;2087;05/01/2017;quinta-feira;08:10:00;MG;365;625;UBERLANDIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Interseção de Vias;Sim;1753;Motocicleta;HONDA/CG 150 TITAN ES;2005;Condutor;Lesões Leves;28;Masculino;0;1;0;0;-18,91009778;-48,3030358;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
1334;5052;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Ileso;35;Feminino;1;0;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5054;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Ileso;9;Masculino;1;0;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5057;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Lesões Leves;34;Feminino;0;1;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5038;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Condutor;Lesões Leves;56;Masculino;0;1;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5058;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Ileso;65;Feminino;1;0;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5060;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Ileso;27;Masculino;1;0;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5062;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Lesões Leves;19;Masculino;0;1;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5063;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Lesões Leves;24;Feminino;0;1;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5065;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Lesões Leves;9;Masculino;0;1;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5067;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Lesões Leves;12;Masculino;0;1;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5068;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Ileso;14;Masculino;1;0;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5069;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Ileso;54;Masculino;1;0;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1334;5070;05/01/2017;quinta-feira;18:15:00;MG;365;432;PATOS DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3899;Micro-ônibus;I/MBENZ CCAP SPRINTER M;1998;Passageiro;Ileso;21;Masculino;1;0;0;0;-18,75864035;-46,66168749;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1393;7076;06/01/2017;sexta-feira;06:05:00;MG;365;481,5;PATROCINIO;Defeito Mecânico no Veículo;Colisão frontal;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Curva;Não;2136;Automóvel;GM/ZAFIRA ELEGANCE;2008;Passageiro;Lesões Leves;17;Feminino;0;1;0;0;-18,89370998;-47,06418037;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1393;6937;06/01/2017;sexta-feira;06:05:00;MG;365;481,5;PATROCINIO;Defeito Mecânico no Veículo;Colisão frontal;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Curva;Não;2136;Automóvel;GM/ZAFIRA ELEGANCE;2008;Condutor;Lesões Leves;35;Masculino;0;1;0;0;-18,89370998;-47,06418037;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1393;7069;06/01/2017;sexta-feira;06:05:00;MG;365;481,5;PATROCINIO;Defeito Mecânico no Veículo;Colisão frontal;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Curva;Não;2136;Automóvel;GM/ZAFIRA ELEGANCE;2008;Passageiro;Lesões Leves;1;Masculino;0;1;0;0;-18,89370998;-47,06418037;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1393;7075;06/01/2017;sexta-feira;06:05:00;MG;365;481,5;PATROCINIO;Defeito Mecânico no Veículo;Colisão frontal;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Curva;Não;2136;Automóvel;GM/ZAFIRA ELEGANCE;2008;Passageiro;Lesões Leves;39;Feminino;0;1;0;0;-18,89370998;-47,06418037;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1393;7084;06/01/2017;sexta-feira;06:05:00;MG;365;481,5;PATROCINIO;Defeito Mecânico no Veículo;Colisão frontal;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Curva;Não;0;NA;NA/NA;0;Testemunha;Não Informado;0;Não Informado;0;0;0;0;-18,89370998;-47,06418037;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1462;2899;06/01/2017;sexta-feira;10:30:00;MG;365;457,5;PATROCINIO;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2310;Camioneta;GM/CHEVROLET D20 CUSTOM S;1991;Condutor;Lesões Leves;50;Feminino;0;1;0;0;-18,86205197;-46,89024687;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1462;2904;06/01/2017;sexta-feira;10:30:00;MG;365;457,5;PATROCINIO;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2310;Camioneta;GM/CHEVROLET D20 CUSTOM S;1991;Passageiro;Lesões Leves;13;Feminino;0;1;0;0;-18,86205197;-46,89024687;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
1524;2944;06/01/2017;sexta-feira;15:30:00;MG;365;628,9;UBERLANDIA;Pista Escorregadia;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Sim;2349;Caminhonete;HYUNDAI/HR HDB;2013;Passageiro;Lesões Leves;21;Masculino;0;1;0;0;-18,91046081;-48,30541849;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
1524;2941;06/01/2017;sexta-feira;15:30:00;MG;365;628,9;UBERLANDIA;Pista Escorregadia;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Sim;2349;Caminhonete;HYUNDAI/HR HDB;2013;Condutor;Lesões Leves;29;Masculino;0;1;0;0;-18,91046081;-48,30541849;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
1625;3135;06/01/2017;sexta-feira;19:00:00;MG;365;612;UBERLANDIA;Pista Escorregadia;Atropelamento de Pedestre;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;Reta;Sim;2452;Automóvel;GM/ASTRA EXPRESSION;2002;Condutor;Ileso;40;Masculino;1;0;0;0;-18,91693259;-48,2118693;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
1625;3137;06/01/2017;sexta-feira;19:00:00;MG;365;612;UBERLANDIA;Pista Escorregadia;Atropelamento de Pedestre;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;Reta;Sim;0;NA;NA/NA;0;Pedestre;Lesões Graves;49;Masculino;0;0;1;0;-18,91693259;-48,2118693;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
1625;3140;06/01/2017;sexta-feira;19:00:00;MG;365;612;UBERLANDIA;Pista Escorregadia;Atropelamento de Pedestre;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;Reta;Sim;0;NA;NA/NA;0;Pedestre;Lesões Graves;30;Feminino;0;0;1;0;-18,91693259;-48,2118693;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
1653;3171;07/01/2017;sábado;01:00:00;MG;365;634,3;UBERLANDIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;2482;Automóvel;VW/FOX 1.6 GII;2011;Condutor;Ileso;30;Masculino;1;0;0;0;-18,89773489;-48,38244796;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
1653;3173;07/01/2017;sábado;01:00:00;MG;365;634,3;UBERLANDIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;2482;Automóvel;VW/FOX 1.6 GII;2011;Passageiro;Ileso;32;Feminino;1;0;0;0;-18,89773489;-48,38244796;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
1653;3174;07/01/2017;sábado;01:00:00;MG;365;634,3;UBERLANDIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;2483;Utilitário;CHEV/TRAILBLAZER LTZ AG4;2013;Condutor;Ileso;42;Masculino;1;0;0;0;-18,89773489;-48,38244796;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
2293;5357;09/01/2017;segunda-feira;04:00:00;MG;365;592;INDIANOPOLIS;Desobediência às normas de trânsito pelo condutor;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;4116;Automóvel;I/HYUNDAI I30 2.0;2010;Condutor;Lesões Leves;37;Masculino;0;1;0;0;-18,8662;-48,0062;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
2293;5358;09/01/2017;segunda-feira;04:00:00;MG;365;592;INDIANOPOLIS;Desobediência às normas de trânsito pelo condutor;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;4116;Automóvel;I/HYUNDAI I30 2.0;2010;Passageiro;Lesões Leves;35;Feminino;0;1;0;0;-18,8662;-48,0062;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
2294;8366;09/01/2017;segunda-feira;03:40:00;MG;365;631,9;UBERLANDIA;Ingestão de Álcool;Capotamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Não;3482;Automóvel;PEUGEOT/206 14 HOLIDAY;2005;Condutor;Lesões Leves;27;Feminino;0;1;0;0;-18,9075491;-48,3444659;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
2476;4953;09/01/2017;segunda-feira;13:35:00;MG;365;626;UBERLANDIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3782;Motocicleta;HONDA/CG150 START;2015;Condutor;Lesões Leves;25;Masculino;0;1;0;0;-18,90904728;-48,30984592;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
